,Unnamed: 0,mode,price,catch,pbeach,ppier,pboat,pcharter,cbeach,cpier,cboat,ccharter,income,log_income,pdiff
105,106,charter,181.77,0.3975,268.702,268.702,146.77,181.77,0.5333,0.4522,0.1665,0.3975,8750.001,9.076809093637367,86.93199999999999
148,149,boat,182.898,0.0897,128.70600000000002,128.70600000000002,182.898,217.898,0.0678,0.0789,0.0897,1.0905,8750.001,9.076809093637367,54.19199999999998
0,1,charter,182.93,0.5391,157.93,157.93,157.93,182.93,0.0678,0.0503,0.2601,0.5391,7083.3317,8.86549965509619,25.0
663,664,charter,183.64,1.0266,193.232,193.232,148.64,183.64,0.5333,0.4522,0.2413,1.0266,7083.3317,8.86549965509619,9.592000000000013
424,425,boat,184.35,0.0023,253.174,253.174,184.35,208.35,0.1049,0.0451,0.0023,0.0046,9583.3357,9.167781004513879,68.82400000000001
388,389,charter,185.174,1.0266,367.416,367.416,150.174,185.174,0.5333,0.4522,0.2413,1.0266,5416.6667,8.59723590524362,182.242
146,147,charter,185.198,0.2773,166.69799999999998,166.69799999999998,166.69799999999998,185.198,0.2537,0.0014,0.0626,0.2773,7916.6663,8.976725474478886,18.50000000000003
398,399,charter,188.758,0.2421,140.714,140.714,159.75799999999998,188.758,0.0678,0.0025,0.0499,0.2421,3749.9999,8.22951109229779,48.04400000000001
1072,1073,boat,189.012,0.0897,351.496,351.496,189.012,224.012,0.0678,0.0789,0.0897,1.0905,6250.0013,8.740336950730425,162.48399999999998
372,373,charter,189.548,0.0058,393.66,393.66,154.548,189.548,0.5333,0.4522,0.0156,0.0058,5416.6667,8.59723590524362,204.11200000000002
420,421,charter,189.734,0.6456,66.67399999999999,66.67399999999999,154.734,189.734,0.0678,0.0789,0.0559,0.6456,4583.332,8.430181523517474,123.06000000000002
162,163,charter,192.31,2.3014,64.35,64.35,167.31,192.31,0.2537,0.1498,0.6817,2.3014,2916.6666,7.978196667826407,127.96000000000001
397,398,charter,193.448,2.3014,106.596,106.596,168.44799999999998,193.448,0.2537,0.1498,0.6817,2.3014,2083.3332,7.641724390062335,86.852
694,695,charter,197.432,2.3014,24.87,24.87,172.43200000000002,197.432,0.2537,0.1498,0.6817,2.3014,6250.0013,8.740336950730425,172.56199999999998
518,519,charter,202.606,0.0052,74.646,74.646,177.606,202.606,0.2537,0.1498,0.0531,0.0052,2916.6666,7.978196667826407,127.96
528,529,charter,202.606,2.3014,74.646,74.646,177.606,202.606,0.2537,0.1498,0.6817,2.3014,2916.6666,7.978196667826407,127.96
135,136,boat,205.27,0.0156,375.802,375.802,205.27,240.27,0.5333,0.4522,0.0156,0.0058,12499.998,9.43348376329038,170.532
457,458,charter,208.35,0.3087,253.174,253.174,184.35,208.35,0.1049,0.0079,0.0613,0.3087,9583.3357,9.167781004513879,44.82400000000001
43,44,charter,211.208,2.3101,59.248000000000005,59.248000000000005,186.208,211.208,0.2537,0.1498,0.7369,2.3101,3749.9999,8.22951109229779,151.95999999999998
922,923,boat,213.86,0.0361,15.095999999999998,15.095999999999998,213.86,248.86,0.5333,0.0069,0.0361,0.4216,4583.332,8.430181523517474,198.764
415,416,pier,224.296,0.4522,224.296,224.296,66.654,101.654,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,0.0
344,345,boat,231.822,0.0897,65.61,65.61,231.822,266.822,0.0678,0.0789,0.0897,1.0905,5416.6667,8.59723590524362,166.212
1178,1179,beach,235.436,0.5333,235.436,235.436,392.946,427.946,0.5333,0.4522,0.2413,1.0266,6250.0013,8.740336950730425,0.0
1181,1182,boat,235.436,0.6817,339.89,339.89,235.436,260.436,0.2537,0.1498,0.6817,2.3014,6250.0013,8.740336950730425,104.45399999999998
376,377,boat,236.196,0.0102,151.632,151.632,236.196,271.196,0.0678,0.0789,0.0102,0.0209,5416.6667,8.59723590524362,84.564
524,525,charter,240.586,0.5391,167.37400000000002,167.37400000000002,211.586,240.586,0.0678,0.0789,0.1643,0.5391,12499.998,9.43348376329038,73.21199999999999
536,537,charter,241.64,0.1648,101.004,101.004,212.64,241.64,0.0678,0.0789,0.0971,0.1648,10416.666,9.251162302496436,140.63599999999997
520,521,charter,244.006,2.3014,92.046,92.046,219.006,244.006,0.2537,0.1498,0.6817,2.3014,3749.9999,8.22951109229779,151.95999999999998
875,876,boat,245.256,0.6817,224.818,224.818,245.256,270.256,0.2537,0.1498,0.6817,2.3014,7083.3317,8.86549965509619,20.437999999999988
1050,1051,charter,246.074,0.0029,145.86,145.86,217.074,246.074,0.0678,0.0789,0.0014,0.0029,2916.6666,7.978196667826407,100.214
106,107,charter,246.102,2.3014,55.74,55.74,221.102,246.102,0.2537,0.1498,0.6817,2.3014,7083.3317,8.86549965509619,190.362
661,662,charter,247.64,0.4216,276.432,276.432,212.64,247.64,0.5333,0.0069,0.0361,0.4216,10416.666,9.251162302496436,28.79200000000003
385,386,boat,247.86,0.0613,319.302,319.302,247.86,271.86,0.1049,0.0079,0.0613,0.3087,5416.6667,8.59723590524362,71.44200000000001
389,390,charter,253.856,0.2377,170.774,170.774,218.856,253.856,0.0678,0.0025,0.0108,0.2377,6250.0013,8.740336950730425,83.082
357,358,charter,260.95,0.0052,119.262,119.262,235.95,260.95,0.2537,0.1498,0.0531,0.0052,2916.6666,7.978196667826407,141.688
394,395,charter,267.574,1.0266,569.016,569.016,232.574,267.574,0.5333,0.4522,0.2413,1.0266,8750.001,9.076809093637367,301.44199999999995
400,401,boat,270.848,0.0531,171.396,171.396,270.848,295.848,0.2537,0.1498,0.0531,0.0052,3749.9999,8.22951109229779,99.45200000000003
119,120,charter,296.552,0.0041,135.634,135.634,267.552,296.552,0.0678,0.0789,0.1643,0.0041,7083.3317,8.86549965509619,160.91800000000003
343,344,beach,306.82,0.5333,306.82,306.82,42.32,77.32,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,0.0
377,378,boat,328.432,0.0023,511.596,511.596,328.432,352.432,0.1049,0.0451,0.0023,0.0046,12499.998,9.43348376329038,183.164
588,589,charter,330.07199999999995,0.0052,106.112,106.112,305.072,330.07199999999995,0.2537,0.1498,0.0531,0.0052,6250.0013,8.740336950730425,223.95999999999995
446,447,charter,335.314,1.0266,578.048,578.048,300.314,335.314,0.5333,0.4522,0.2413,1.0266,8750.001,9.076809093637367,242.73399999999998
211,212,charter,387.208,2.3014,115.248,115.248,362.208,387.208,0.2537,0.1498,0.6817,2.3014,7916.6663,8.976725474478886,271.96000000000004
249,250,boat,666.11,0.0531,359.022,359.022,666.11,691.11,0.2537,0.1498,0.0531,0.0052,8750.001,9.076809093637367,307.088
